ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0022612	GO:0022612	gland morphogenesis	11/724	123/18614	0.00852629824216025	0.178783415843495	0.164219172402347	SNAI2/HOXA13/PTCH1/NRG3/NOTCH1/CEACAM1/PDGFA/TGFB2/HOXB13/NKX2-3/GDF7	11
GO:0072091	GO:0072091	regulation of stem cell proliferation	9/724	91/18614	0.00887593987490784	0.185280269586081	0.170186772583789	SNAI2/TERT/WNT10B/PTCH1/NOTCH1/FBLN1/PIM1/OSR2/CEBPA	9
GO:1904062	GO:1904062	regulation of cation transmembrane transport	23/724	346/18614	0.00904035787272652	0.186761962268969	0.171547762052474	GRIN2B/JPH3/RGS7/CNKSR3/KCNE4/SLC8A1/CEMIP/PLA2G6/ATP1B1/FXYD3/ANK3/HCN1/HCN3/CACNB1/THY1/P2RX7/DRD4/GRIN2D/HCN2/KCNG1/SNTA1/JPH1/FXYD1	23
GO:0060537	GO:0060537	muscle tissue development	27/724	426/18614	0.00911213996492516	0.186761962268969	0.171547762052474	MEGF10/OBSL1/CYP26B1/FHOD3/WNT10B/TP73/SLC8A1/PTCH1/RCAN1/NOTCH1/NRAP/RXRG/KCNK2/DLL1/TGFB2/NR4A1/ZFPM1/FOXC2/PPP1R13L/ITGA7/EOMES/HDAC9/GPC1/PIM1/ASB2/DSP/ALDH1A2	27
GO:0034113	GO:0034113	heterotypic cell-cell adhesion	7/724	61/18614	0.0092237972565247	0.186761962268969	0.171547762052474	MYADM/THY1/ITGA7/JAM3/DSP/AGER/KLF4	7
GO:0045599	GO:0045599	negative regulation of fat cell differentiation	7/724	61/18614	0.0092237972565247	0.186761962268969	0.171547762052474	TRIB2/RORA/LRP3/TRIO/E2F1/WNT10B/ZFPM1	7
GO:0060042	GO:0060042	retina morphogenesis in camera-type eye	7/724	61/18614	0.0092237972565247	0.186761962268969	0.171547762052474	RORB/FOXN4/NOTCH1/HCN1/DLL1/THY1/LHX1	7
GO:0086065	GO:0086065	cell communication involved in cardiac conduction	7/724	61/18614	0.0092237972565247	0.186761962268969	0.171547762052474	SLC8A1/ATP1B1/HCN1/HCN3/HCN2/DSP/ATP1A3	7
GO:0120163	GO:0120163	negative regulation of cold-induced thermogenesis	6/724	47/18614	0.00936812773320612	0.186761962268969	0.171547762052474	TLR4/MAP2K6/ACVR2B/WNT10B/NOTCH1/FOXC2	6
GO:0140353	GO:0140353	lipid export from cell	6/724	47/18614	0.00936812773320612	0.186761962268969	0.171547762052474	DAB2/MAP2K6/BMP6/P2RX7/WNK4/TNFRSF11A	6
GO:1990573	GO:1990573	potassium ion import across plasma membrane	6/724	47/18614	0.00936812773320612	0.186761962268969	0.171547762052474	SLC12A7/KCNJ10/ATP1B1/HCN2/KCNJ4/ATP1A3	6
GO:0071902	GO:0071902	positive regulation of protein serine/threonine kinase activity	15/724	195/18614	0.00940027692503908	0.186761962268969	0.171547762052474	PDGFD/SYK/PIK3R6/FZD5/TLR4/MAP2K6/CEMIP/ERBB2/PDGFA/CD40/DAB2IP/P2RX7/DRD4/TNFRSF11A/AGER	15
GO:0009798	GO:0009798	axis specification	9/724	92/18614	0.00950953657531658	0.186761962268969	0.171547762052474	PKD1L1/FZD5/PTCH1/NOTCH1/DLL1/NRARP/SMAD6/LHX1/MNS1	9
GO:0001508	GO:0001508	action potential	12/724	142/18614	0.00952408916070587	0.186761962268969	0.171547762052474	KCNE4/GRIK2/SLC8A1/ATP1B1/KCND3/ANK3/HCN1/HCN3/KCNA2/HCN2/SNTA1/DSP	12
GO:0048638	GO:0048638	regulation of developmental growth	22/724	328/18614	0.00953865001645091	0.186761962268969	0.171547762052474	BCL11A/SEMA6D/SEMA6A/BCL2L11/SEMA4D/TP73/PTCH1/WWC3/NOTCH1/SEMA7A/KCNK2/NKD1/EPHA7/DLL1/FOXC2/UNC13A/PIM1/AGRN/OLFM1/RTN4R/SEMA6C/SEMA3D	22
GO:0098656	GO:0098656	anion transmembrane transport	11/724	125/18614	0.00957390732782034	0.186761962268969	0.171547762052474	SLC12A7/ANO7/SLC26A1/ANO4/GABRA5/FXYD3/SLC1A4/SLC4A5/TTYH3/ABCB1/FXYD1	11
GO:0060317	GO:0060317	cardiac epithelial to mesenchymal transition	5/724	34/18614	0.00958595265161378	0.186761962268969	0.171547762052474	SNAI2/NOTCH1/TGFB2/HAS2/OLFM1	5
GO:0008361	GO:0008361	regulation of cell size	14/724	178/18614	0.00987353956734039	0.186761962268969	0.171547762052474	SLC12A7/SEMA6D/SEMA6A/SEMA4D/SEMA7A/VAV3/EPHA7/VAV2/P2RX7/OLFM1/RTN4R/SEMA6C/SEMA3D/PRR16	14
GO:0003174	GO:0003174	mitral valve development	3/724	12/18614	0.00990981840610856	0.186761962268969	0.171547762052474	NOTCH1/ZFPM1/SMAD6	3
GO:0046549	GO:0046549	retinal cone cell development	3/724	12/18614	0.00990981840610856	0.186761962268969	0.171547762052474	RORB/HCN1/THY1	3
GO:0070561	GO:0070561	vitamin D receptor signaling pathway	3/724	12/18614	0.00990981840610856	0.186761962268969	0.171547762052474	SNAI2/PIM1/MN1	3
GO:0070932	GO:0070932	histone H3 deacetylation	3/724	12/18614	0.00990981840610856	0.186761962268969	0.171547762052474	HDAC4/PER2/HDAC9	3
GO:0072017	GO:0072017	distal tubule development	3/724	12/18614	0.00990981840610856	0.186761962268969	0.171547762052474	POU3F3/NOTCH1/WNK4	3
GO:0086015	GO:0086015	SA node cell action potential	3/724	12/18614	0.00990981840610856	0.186761962268969	0.171547762052474	HCN1/HCN3/HCN2	3
GO:0086018	GO:0086018	SA node cell to atrial cardiac muscle cell signaling	3/724	12/18614	0.00990981840610856	0.186761962268969	0.171547762052474	HCN1/HCN3/HCN2	3
GO:1902337	GO:1902337	regulation of apoptotic process involved in morphogenesis	3/724	12/18614	0.00990981840610856	0.186761962268969	0.171547762052474	NOTCH1/TGFB2/FOXC2	3
GO:0021987	GO:0021987	cerebral cortex development	11/724	126/18614	0.0101335521689486	0.190208408655064	0.174713450383146	BNIP3/POU3F3/PHACTR1/NEFL/CDK5R1/CDK5R2/KCNA2/DAB2IP/EOMES/ZMIZ1/ATP1A3	11
GO:0060560	GO:0060560	developmental growth involved in morphogenesis	17/724	234/18614	0.0102426455815287	0.191483996714923	0.175885125141278	BCL11A/SEMA6D/NRN1/SEMA6A/SEMA4D/DCLK1/NOTCH1/SEMA7A/NKD1/EPHA7/KIF26B/UNC13A/LHX1/OLFM1/RTN4R/SEMA6C/SEMA3D	17
GO:0032309	GO:0032309	icosanoid secretion	6/724	48/18614	0.0103634640401699	0.192198904808728	0.176541794636905	SYK/MAP2K6/PLA2G6/P2RX7/DRD4/TNFRSF11A	6
GO:0045747	GO:0045747	positive regulation of Notch signaling pathway	6/724	48/18614	0.0103634640401699	0.192198904808728	0.176541794636905	NOTCH1/TSPAN5/DLL1/TGFB2/ZMIZ1/JAG2	6
GO:0010717	GO:0010717	regulation of epithelial to mesenchymal transition	10/724	110/18614	0.0106178091756815	0.19606997844931	0.180097518788195	LDLRAD4/DAB2/NOTCH1/TGFB2/ZNF703/MARK1/MCRIP1/DAB2IP/IL17RD/OLFM1	10
GO:0010001	GO:0010001	glial cell differentiation	17/724	235/18614	0.0106564349189421	0.19606997844931	0.180097518788195	BNIP3/POU3F1/TLR4/TP73/KCNJ10/DAAM2/NOTCH1/ERBB2/LAMC3/DLL1/HDAC11/EOMES/LPAR1/GPC1/OLIG2/TNFRSF21/AGER	17
GO:0045580	GO:0045580	regulation of T cell differentiation	14/724	180/18614	0.010827286553413	0.196233968455045	0.180248149666888	SMARCD2/SYK/PIK3R6/CYP26B1/ARID1B/WNT10B/FANCA/ERBB2/ITPKB/SHB/NRARP/ZMIZ1/TOX/SOCS1	14
GO:0002495	GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	5/724	35/18614	0.0108339699018145	0.196233968455045	0.180248149666888	CTSL/CTSV/FCGR2B/MARCHF8/IFI30	5
GO:0043276	GO:0043276	anoikis	5/724	35/18614	0.0108339699018145	0.196233968455045	0.180248149666888	E2F1/TLE1/SNAI2/NOTCH1/BMF	5
GO:0071425	GO:0071425	hematopoietic stem cell proliferation	5/724	35/18614	0.0108339699018145	0.196233968455045	0.180248149666888	SNAI2/WNT10B/SHB/PIM1/CEBPA	5
GO:0060393	GO:0060393	regulation of pathway-restricted SMAD protein phosphorylation	7/724	63/18614	0.0109472524179339	0.197517286842955	0.181426925016922	LDLRAD4/DAB2/BMP6/TGFB2/SMAD6/INHA/GDF7	7
GO:0015711	GO:0015711	organic anion transport	27/724	433/18614	0.0111354071210404	0.19800816323397	0.18187781311694	ACSL3/SYK/CYB5R2/SLC26A1/SLC7A5/SLC15A4/MAP2K6/PER2/KCNJ10/SLC2A10/SLC25A10/SLC2A3/PLA2G6/SLC38A8/SLC1A4/SLC6A17/FABP7/SLC19A1/CEACAM1/SLC4A5/ASIC3/ABCB1/ERFE/P2RX7/DRD4/TNFRSF11A/SLCO1B1	27
GO:0002070	GO:0002070	epithelial cell maturation	4/724	23/18614	0.0111446055354028	0.19800816323397	0.18187781311694	FZD5/TYMS/HOXB13/CEBPA	4
GO:0006883	GO:0006883	cellular sodium ion homeostasis	4/724	23/18614	0.0111446055354028	0.19800816323397	0.18187781311694	SLC8A1/ATP1B1/SCNN1D/ATP1A3	4
GO:0006925	GO:0006925	inflammatory cell apoptotic process	4/724	23/18614	0.0111446055354028	0.19800816323397	0.18187781311694	CTSL/ST6GAL1/ITPKB/IRF7	4
GO:0007528	GO:0007528	neuromuscular junction development	6/724	49/18614	0.0114315687721519	0.200052453512659	0.183755569261896	ERBB2/ANK3/CACNB1/UNC13A/SNTA1/AGRN	6
GO:0031640	GO:0031640	killing of cells of other organism	6/724	49/18614	0.0114315687721519	0.200052453512659	0.183755569261896	SYK/H2BC11/H2BC12/MUC7/HTN1/P2RX7	6
GO:0032892	GO:0032892	positive regulation of organic acid transport	6/724	49/18614	0.0114315687721519	0.200052453512659	0.183755569261896	SLC7A5/MAP2K6/PLA2G6/ERFE/P2RX7/TNFRSF11A	6
GO:0033628	GO:0033628	regulation of cell adhesion mediated by integrin	6/724	49/18614	0.0114315687721519	0.200052453512659	0.183755569261896	SYK/SNAI2/DPP4/TGFB2/FOXC2/JAM3	6
GO:0048736	GO:0048736	appendage development	14/724	182/18614	0.0118515868037152	0.205016886677392	0.188315584529045	SP8/AFF3/CHST11/CYP26B1/BCL2L11/DLX6/HOXA13/PTCH1/NOTCH1/TGFB2/ZNF141/OSR2/FREM2/ALDH1A2	14
GO:0060173	GO:0060173	limb development	14/724	182/18614	0.0118515868037152	0.205016886677392	0.188315584529045	SP8/AFF3/CHST11/CYP26B1/BCL2L11/DLX6/HOXA13/PTCH1/NOTCH1/TGFB2/ZNF141/OSR2/FREM2/ALDH1A2	14
GO:0070372	GO:0070372	regulation of ERK1 and ERK2 cascade	21/724	315/18614	0.0118812275004198	0.205016886677392	0.188315584529045	PDGFD/SYK/DAB2/TLR4/SEMA6A/CNKSR3/CHRNA7/NOTCH1/ERBB2/SEMA7A/AKAP12/PRKCA/CEACAM1/EPHA7/PDGFA/MTURN/FBLN1/ARHGAP8/DAB2IP/TNFRSF11A/AGER	21
GO:0019731	GO:0019731	antibacterial humoral response	7/724	64/18614	0.0118914198502462	0.205016886677392	0.188315584529045	H2BC4/H2BC8/H2BC11/H2BC12/PLA2G6/H2BC7/H2BC21	7
GO:0006090	GO:0006090	pyruvate metabolic process	10/724	112/18614	0.0119648961476364	0.205134852140575	0.188423940165078	CBFA2T3/PDK1/ALDOC/PFKL/PRKAA2/HDAC4/PKLR/DDIT4/P2RX7/OGDHL	10
GO:0021799	GO:0021799	cerebral cortex radially oriented cell migration	5/724	36/18614	0.0121884918874425	0.205134852140575	0.188423940165078	POU3F3/CDK5R1/CDK5R2/DAB2IP/ZMIZ1	5
GO:0006820	GO:0006820	anion transport	12/724	147/18614	0.0123311610559851	0.205134852140575	0.188423940165078	SLC12A7/ANO7/SLC26A1/ANO4/GABRA5/FXYD3/SLC1A4/SLC4A5/TTYH3/ABCB1/WNK4/FXYD1	12
GO:0072080	GO:0072080	nephron tubule development	9/724	96/18614	0.0123900303261435	0.205134852140575	0.188423940165078	POU3F3/PTCH1/NOTCH1/CTNNBIP1/DLL1/ADAMTS16/WNK4/KIF26B/LHX1	9
GO:0033673	GO:0033673	negative regulation of kinase activity	17/724	239/18614	0.0124459133363192	0.205134852140575	0.188423940165078	CDK5RAP2/TRIB2/PTPRJ/CAMK2N1/DBNDD1/SLC8A1/CAMK2N2/SHB/CEACAM1/DBNDD2/THY1/DAB2IP/WNK4/CDKN1C/CEBPA/SORL1/PKIB	17
GO:0032890	GO:0032890	regulation of organic acid transport	8/724	80/18614	0.012446290531864	0.205134852140575	0.188423940165078	SYK/SLC7A5/MAP2K6/PER2/PLA2G6/ERFE/P2RX7/TNFRSF11A	8
GO:0007519	GO:0007519	skeletal muscle tissue development	13/724	165/18614	0.0124533524424334	0.205134852140575	0.188423940165078	MEGF10/CYP26B1/WNT10B/RCAN1/NOTCH1/RXRG/DLL1/NR4A1/ITGA7/EOMES/HDAC9/GPC1/ASB2	13
GO:0002756	GO:0002756	MyD88-independent toll-like receptor signaling pathway	3/724	13/18614	0.0125152090242585	0.205134852140575	0.188423940165078	TLR4/CD40/IRF7	3
GO:0015824	GO:0015824	proline transport	3/724	13/18614	0.0125152090242585	0.205134852140575	0.188423940165078	SLC7A5/SLC1A4/SLC6A17	3
GO:0061430	GO:0061430	bone trabecula morphogenesis	3/724	13/18614	0.0125152090242585	0.205134852140575	0.188423940165078	SEMA4D/WNT10B/PLXNB1	3
GO:0070571	GO:0070571	negative regulation of neuron projection regeneration	3/724	13/18614	0.0125152090242585	0.205134852140575	0.188423940165078	RTN4RL1/THY1/RTN4R	3
GO:0071888	GO:0071888	macrophage apoptotic process	3/724	13/18614	0.0125152090242585	0.205134852140575	0.188423940165078	CTSL/ST6GAL1/IRF7	3
GO:0098693	GO:0098693	regulation of synaptic vesicle cycle	3/724	13/18614	0.0125152090242585	0.205134852140575	0.188423940165078	RAPGEF4/CDK5R1/LPAR1	3
GO:1904748	GO:1904748	regulation of apoptotic process involved in development	3/724	13/18614	0.0125152090242585	0.205134852140575	0.188423940165078	NOTCH1/TGFB2/FOXC2	3
GO:0001914	GO:0001914	regulation of T cell mediated cytotoxicity	6/724	50/18614	0.0125750459805261	0.205392417681926	0.188660523630275	PVR/MICB/FCGR2B/CEACAM1/P2RX7/AGER	6
GO:0071715	GO:0071715	icosanoid transport	7/724	65/18614	0.0128929902754783	0.209849194868361	0.192754238126583	SYK/MAP2K6/PLA2G6/P2RX7/DRD4/TNFRSF11A/SLCO1B1	7
GO:0060078	GO:0060078	regulation of postsynaptic membrane potential	12/724	148/18614	0.0129616518980302	0.210231671029027	0.193105556610302	GRIN2B/GRIK2/CHRNA7/CBLN1/GABRA5/HCN1/KCNA2/P2RX7/DRD4/GRIN2D/MPP2/CHRFAM7A	12
GO:0007178	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	25/724	398/18614	0.0130701265240428	0.211254996421594	0.194045518788968	PTPRK/KCNQ1OT1/LDLRAD4/DAB2/TET1/CHST11/ACVR2B/HOXA13/SLC2A10/BMP6/ONECUT1/NOTCH1/SMAD9/TGFB2/ZNF703/FSTL1/CDKN1C/IL17RD/SMAD6/INHA/ZMIZ1/AMH/PBLD/SORL1/GDF7	25
GO:0099175	GO:0099175	regulation of postsynapse organization	9/724	97/18614	0.0132019494385878	0.212647317081751	0.195324416753027	GRIN2B/TANC2/CBLN1/KIF1A/FCGR2B/CDK5R1/EPHA7/ARHGAP33/SIPA1L1	9
GO:2000628	GO:2000628	regulation of miRNA metabolic process	8/724	81/18614	0.0133549298654527	0.214369650081663	0.196906443243081	KCNQ1OT1/ZNF512B/TERT/MYB/TGFB2/NCOR2/SMAD6/KLF4	8
GO:0099173	GO:0099173	postsynapse organization	14/724	185/18614	0.0135276159135486	0.215445298571005	0.197894466119152	GRIN2B/TANC2/CHRNA7/NEFL/CBLN1/EPHB3/KIF1A/FCGR2B/CDK5R1/POTEKP/EPHA7/ARHGAP33/CTNND2/SIPA1L1	14
GO:0031589	GO:0031589	cell-substrate adhesion	23/724	359/18614	0.0135998041339942	0.215445298571005	0.197894466119152	SORBS1/MERTK/PTPRK/ITGA9/PTPRJ/DAB2/BCL2L11/ST6GAL1/STON1/MYADM/ONECUT1/EPHB3/FAT2/NOTCH1/LYPD3/RADIL/FBLN1/HAS2/THY1/ITGA7/JAM3/CORO2B/SMAD6	23
GO:0071456	GO:0071456	cellular response to hypoxia	12/724	149/18614	0.0136165041349015	0.215445298571005	0.197894466119152	BNIP3/RORA/AK4/PDK1/E2F1/TERT/SLC8A1/TERC/NOTCH1/KCNK2/CBS/EGLN3	12
GO:0002504	GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	5/724	37/18614	0.013653354044779	0.215445298571005	0.197894466119152	CTSL/CTSV/FCGR2B/MARCHF8/IFI30	5
GO:0034110	GO:0034110	regulation of homotypic cell-cell adhesion	5/724	37/18614	0.013653354044779	0.215445298571005	0.197894466119152	SYK/ANK3/PRKCA/CEACAM1/ZNF703	5
GO:0045058	GO:0045058	T cell selection	6/724	51/18614	0.0137964359025164	0.215796569102104	0.198217121079258	SYK/CTSL/ITPKB/ZFPM1/TOX/JAG2	6
GO:0045912	GO:0045912	negative regulation of carbohydrate metabolic process	6/724	51/18614	0.0137964359025164	0.215796569102104	0.198217121079258	CBFA2T3/PASK/HDAC4/C1QTNF3/DDIT4/ERFE	6
GO:0048732	GO:0048732	gland development	27/724	441/18614	0.0138792353142755	0.215796569102104	0.198217121079258	CADM1/RAP1GAP/TYMS/SLC7A5/SNAI2/BCL2L11/HOXA13/SERPINF1/PTCH1/NRG3/ONECUT1/EPHB3/NOTCH1/IGSF3/CEACAM1/PDGFA/FASN/TGFB2/ZNF703/NCOR2/HOXB13/CDKN1C/NKX2-3/CEBPA/TNFRSF11A/ALDH1A2/GDF7	27
GO:0001756	GO:0001756	somitogenesis	7/724	66/18614	0.0139537631148729	0.215796569102104	0.198217121079258	NOTCH1/NKD1/DLL1/FOXC2/NRARP/LHX1/ALDH1A2	7
GO:0032613	GO:0032613	interleukin-10 production	7/724	66/18614	0.0139537631148729	0.215796569102104	0.198217121079258	TRIB2/SYK/TLR4/FCGR2B/DLL1/TNFRSF21/AGER	7
GO:0032653	GO:0032653	regulation of interleukin-10 production	7/724	66/18614	0.0139537631148729	0.215796569102104	0.198217121079258	TRIB2/SYK/TLR4/FCGR2B/DLL1/TNFRSF21/AGER	7
GO:1902476	GO:1902476	chloride transmembrane transport	9/724	98/18614	0.0140526812300567	0.216606725582497	0.198961279736809	SLC12A7/ANO7/SLC26A1/ANO4/GABRA5/FXYD3/SLC1A4/TTYH3/FXYD1	9
GO:0045165	GO:0045165	cell fate commitment	19/724	281/18614	0.014127887213326	0.217047244151923	0.199365912317284	CTSL/FOXN4/CYP26B1/GAS1/WNT10B/HOXA13/PTCH1/ONECUT1/MNX1/NOTCH1/DLL1/ZFPM1/FOXC2/EOMES/TOX/JAG2/OLIG2/KLF4/GDF7	19
GO:1903707	GO:1903707	negative regulation of hemopoiesis	10/724	115/18614	0.0142222237487965	0.217777801153446	0.200036955912782	TLR4/SNAI2/FCGR2B/ERBB2/CEACAM1/ZFPM1/NRARP/INHA/CEBPA/SOCS1	10
GO:0048608	GO:0048608	reproductive structure development	20/724	301/18614	0.0143224244588165	0.218593068379642	0.200785808979163	MERTK/BCL2L11/IDH1/HOXA13/SERPINF1/PTCH1/BMP6/FANCG/FANCA/NOTCH1/PDGFA/TGFB2/HOXB13/CDKN1C/INHA/SDC1/LHX1/AMH/REC8/GDF7	20
GO:0070371	GO:0070371	ERK1 and ERK2 cascade	22/724	341/18614	0.0144673767408452	0.220083786694884	0.202155088824607	PDGFD/SYK/DAB2/TLR4/SEMA6A/CNKSR3/CHRNA7/NOTCH1/ERBB2/SEMA7A/AKAP12/PRKCA/CEACAM1/EPHA7/PDGFA/MTURN/FBLN1/ARHGAP8/DAB2IP/WNK4/TNFRSF11A/AGER	22
GO:0006493	GO:0006493	protein O-linked glycosylation	9/724	99/18614	0.0149432622943339	0.223117967348991	0.20494209584976	ST6GALNAC2/XXYLT1/TET1/ST6GAL1/GALNT12/ST3GAL1/MGAT5B/B3GALT9/GALNTL6	9
GO:0034114	GO:0034114	regulation of heterotypic cell-cell adhesion	4/724	25/18614	0.0149761880912696	0.223117967348991	0.20494209584976	MYADM/THY1/AGER/KLF4	4
GO:0043153	GO:0043153	entrainment of circadian clock by photoperiod	4/724	25/18614	0.0149761880912696	0.223117967348991	0.20494209584976	BHLHE40/PER3/PER2/PDE6B	4
GO:0034329	GO:0034329	cell junction assembly	27/724	444/18614	0.0150385578128533	0.223117967348991	0.20494209584976	SORBS1/PTPRK/AMIGO2/PTPRJ/FZD5/SNAI2/SEMA4D/STON1/CDH7/CLDN20/CBLN1/NRG3/EPHB3/RAB17/PRKCA/EPHA7/ZNF703/FLRT2/LAMA3/THY1/FBF1/JAM3/CORO2B/CTNND2/LRFN3/AGRN/PLXNB1	27
GO:0015908	GO:0015908	fatty acid transport	10/724	116/18614	0.015041126565731	0.223117967348991	0.20494209584976	ACSL3/SYK/MAP2K6/PLA2G6/FABP7/ERFE/P2RX7/DRD4/TNFRSF11A/SLCO1B1	10
GO:0072009	GO:0072009	nephron epithelium development	10/724	116/18614	0.015041126565731	0.223117967348991	0.20494209584976	POU3F3/PTCH1/NOTCH1/CTNNBIP1/DLL1/ADAMTS16/FOXC2/WNK4/KIF26B/LHX1	10
GO:1902305	GO:1902305	regulation of sodium ion transmembrane transport	7/724	67/18614	0.0150755069443517	0.223117967348991	0.20494209584976	CNKSR3/ATP1B1/FXYD3/ANK3/DRD4/SNTA1/FXYD1	7
GO:0045332	GO:0045332	phospholipid translocation	6/724	52/18614	0.015098208316849	0.223117967348991	0.20494209584976	ANO7/ATP11A/ANO4/ABCB1/P2RX7/ATP10B	6
GO:0048013	GO:0048013	ephrin receptor signaling pathway	6/724	52/18614	0.015098208316849	0.223117967348991	0.20494209584976	EPHB3/CDK5R1/EPHA7/EFNA2/ANKS1B/SIPA1L1	6
GO:0000578	GO:0000578	embryonic axis specification	5/724	38/18614	0.0152322073531409	0.223677997567416	0.205456504295063	FZD5/PTCH1/NRARP/SMAD6/LHX1	5
GO:0033028	GO:0033028	myeloid cell apoptotic process	5/724	38/18614	0.0152322073531409	0.223677997567416	0.205456504295063	CTSL/SNAI2/ST6GAL1/ITPKB/IRF7	5
GO:0040029	GO:0040029	regulation of gene expression, epigenetic	14/724	188/18614	0.0153812146318469	0.223714052439342	0.205489622026934	KCNQ1OT1/TET1/HDAC4/ARID1B/DOT1L/H3C2/H3C7/H3C12/H3C10/H3C11/CDKN1C/H1-9P/H3C1/H3C4	14
GO:0021819	GO:0021819	layer formation in cerebral cortex	3/724	14/18614	0.0154749570108417	0.223714052439342	0.205489622026934	CDK5R1/CDK5R2/DAB2IP	3
GO:0032306	GO:0032306	regulation of prostaglandin secretion	3/724	14/18614	0.0154749570108417	0.223714052439342	0.205489622026934	MAP2K6/P2RX7/TNFRSF11A	3
GO:0032308	GO:0032308	positive regulation of prostaglandin secretion	3/724	14/18614	0.0154749570108417	0.223714052439342	0.205489622026934	MAP2K6/P2RX7/TNFRSF11A	3
GO:0086070	GO:0086070	SA node cell to atrial cardiac muscle cell communication	3/724	14/18614	0.0154749570108417	0.223714052439342	0.205489622026934	HCN1/HCN3/HCN2	3
GO:0072006	GO:0072006	nephron development	12/724	152/18614	0.0157329618321474	0.226739744051536	0.208268831553472	POU3F3/PDGFD/PTCH1/NOTCH1/CTNNBIP1/DLL1/ADAMTS16/FOXC2/WNK4/KIF26B/LHX1/PLCE1	12
GO:0061326	GO:0061326	renal tubule development	9/724	100/18614	0.0158747208690382	0.227660176433842	0.209114282700947	POU3F3/PTCH1/NOTCH1/CTNNBIP1/DLL1/ADAMTS16/WNK4/KIF26B/LHX1	9
GO:0030203	GO:0030203	glycosaminoglycan metabolic process	10/724	117/18614	0.0158946417488719	0.227660176433842	0.209114282700947	ITIH5/CHST2/CHST11/XYLT1/CEMIP/ST3GAL1/SGSH/HS3ST1/HAS2/CHST9	10
GO:0007389	GO:0007389	pattern specification process	28/724	467/18614	0.0159632690951204	0.227941771895048	0.20937293853529	GPR161/PKD1L1/FZD5/SP8/BHLHE40/FOXN4/CYP26B1/ANKS6/ACVR2B/PTCH1/DAAM2/NRG3/HES6/NOTCH1/CTNNBIP1/NKD1/GBX2/DLL1/FOXC2/NRARP/MICAL2/EOMES/SMAD6/LMX1B/LHX1/ASB2/ALDH1A2/MNS1	28
GO:0035914	GO:0035914	skeletal muscle cell differentiation	7/724	68/18614	0.0162599558421307	0.230064778389773	0.211322998432756	MEGF10/CYP26B1/NOTCH1/NR4A1/EOMES/GPC1/ASB2	7
GO:1902893	GO:1902893	regulation of pri-miRNA transcription by RNA polymerase II	7/724	68/18614	0.0162599558421307	0.230064778389773	0.211322998432756	ZNF512B/TERT/MYB/TGFB2/NCOR2/SMAD6/KLF4	7
GO:0006869	GO:0006869	lipid transport	27/724	447/18614	0.0162741066591305	0.230064778389773	0.211322998432756	ACSL3/UGCG/SYK/DAB2/ANO7/VLDLR/ABCA8/MAP2K6/ATP11A/PTCH1/SLC25A10/BMP6/PLA2G6/ANO4/GRAMD1A/APOLD1/FABP7/CEACAM1/TTC39B/ABCB1/ERFE/P2RX7/WNK4/DRD4/TNFRSF11A/ATP10B/SLCO1B1	27
GO:0061458	GO:0061458	reproductive system development	20/724	305/18614	0.0163096405732814	0.230064778389773	0.211322998432756	MERTK/BCL2L11/IDH1/HOXA13/SERPINF1/PTCH1/BMP6/FANCG/FANCA/NOTCH1/PDGFA/TGFB2/HOXB13/CDKN1C/INHA/SDC1/LHX1/AMH/REC8/GDF7	20
GO:0042476	GO:0042476	odontogenesis	11/724	135/18614	0.0163686133022845	0.230199078314605	0.211446357875273	SLC24A4/SLC7A5/BCL2L11/ACVR2B/ANKH/CCDC154/TGFB2/OSR2/SDC1/NKX2-3/JAG2	11
GO:0061337	GO:0061337	cardiac conduction	9/724	101/18614	0.0168480754145504	0.23558510792077	0.216393625049277	KCNE4/SLC8A1/ATP1B1/KCND3/HCN1/HCN3/HCN2/DSP/ATP1A3	9
GO:0030851	GO:0030851	granulocyte differentiation	5/724	39/18614	0.0169285077249709	0.23558510792077	0.216393625049277	CBFA2T3/CEACAM1/FASN/ZFPM1/CEBPA	5
GO:0071453	GO:0071453	cellular response to oxygen levels	13/724	172/18614	0.0170897346029135	0.23558510792077	0.216393625049277	BNIP3/RORA/AK4/PDK1/E2F1/TERT/SLC8A1/TERC/NOTCH1/KCNK2/CBS/EGLN3/LPAR1	13
GO:0021697	GO:0021697	cerebellar cortex formation	4/724	26/18614	0.0171672188714165	0.23558510792077	0.216393625049277	RORA/CBLN1/DLL1/LHX1	4
GO:0035235	GO:0035235	ionotropic glutamate receptor signaling pathway	4/724	26/18614	0.0171672188714165	0.23558510792077	0.216393625049277	GRIN2B/GRIK2/CDK5R1/GRIN2D	4
GO:0043931	GO:0043931	ossification involved in bone maturation	4/724	26/18614	0.0171672188714165	0.23558510792077	0.216393625049277	XYLT1/SEMA4D/CCDC154/PLXNB1	4
GO:2000647	GO:2000647	negative regulation of stem cell proliferation	4/724	26/18614	0.0171672188714165	0.23558510792077	0.216393625049277	SNAI2/PTCH1/FBLN1/CEBPA	4
