ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0006978	GO:0006978	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	2/662	18/18614	0.132954035242633	0.595271475972696	0.560083048400939	RPS27L/ZNHIT1	2
GO:0007250	GO:0007250	activation of NF-kappaB-inducing kinase activity	2/662	18/18614	0.132954035242633	0.595271475972696	0.560083048400939	TLR6/TLR3	2
GO:0010612	GO:0010612	regulation of cardiac muscle adaptation	2/662	18/18614	0.132954035242633	0.595271475972696	0.560083048400939	ATP2B4/SMAD3	2
GO:0010958	GO:0010958	regulation of amino acid import across plasma membrane	2/662	18/18614	0.132954035242633	0.595271475972696	0.560083048400939	ARL6IP5/RGS2	2
GO:0019373	GO:0019373	epoxygenase P450 pathway	2/662	18/18614	0.132954035242633	0.595271475972696	0.560083048400939	CYP2E1/CYP2C18	2
GO:0021554	GO:0021554	optic nerve development	2/662	18/18614	0.132954035242633	0.595271475972696	0.560083048400939	EXT1/TCIRG1	2
GO:0031645	GO:0031645	negative regulation of nervous system process	2/662	18/18614	0.132954035242633	0.595271475972696	0.560083048400939	CCN3/EIF2AK3	2
GO:0032310	GO:0032310	prostaglandin secretion	2/662	18/18614	0.132954035242633	0.595271475972696	0.560083048400939	PLA2G4A/PTGES	2
GO:0032354	GO:0032354	response to follicle-stimulating hormone	2/662	18/18614	0.132954035242633	0.595271475972696	0.560083048400939	GCLM/PAPPA	2
GO:0036035	GO:0036035	osteoclast development	2/662	18/18614	0.132954035242633	0.595271475972696	0.560083048400939	ANXA2/FBN1	2
GO:0038128	GO:0038128	ERBB2 signaling pathway	2/662	18/18614	0.132954035242633	0.595271475972696	0.560083048400939	EGF/ERBB3	2
GO:0042402	GO:0042402	cellular biogenic amine catabolic process	2/662	18/18614	0.132954035242633	0.595271475972696	0.560083048400939	SULT1A3/SULT1A4	2
GO:0043649	GO:0043649	dicarboxylic acid catabolic process	2/662	18/18614	0.132954035242633	0.595271475972696	0.560083048400939	GLUD2/QPRT	2
GO:0045623	GO:0045623	negative regulation of T-helper cell differentiation	2/662	18/18614	0.132954035242633	0.595271475972696	0.560083048400939	ANXA1/TNFSF4	2
GO:0051770	GO:0051770	positive regulation of nitric-oxide synthase biosynthetic process	2/662	18/18614	0.132954035242633	0.595271475972696	0.560083048400939	LRRK2/KDR	2
GO:0061450	GO:0061450	trophoblast cell migration	2/662	18/18614	0.132954035242633	0.595271475972696	0.560083048400939	TIMP1/ACVR1C	2
GO:0090594	GO:0090594	inflammatory response to wounding	2/662	18/18614	0.132954035242633	0.595271475972696	0.560083048400939	F2R/TIMP1	2
GO:1902170	GO:1902170	cellular response to reactive nitrogen species	2/662	18/18614	0.132954035242633	0.595271475972696	0.560083048400939	AIFM1/MAP3K5	2
GO:1903242	GO:1903242	regulation of cardiac muscle hypertrophy in response to stress	2/662	18/18614	0.132954035242633	0.595271475972696	0.560083048400939	ATP2B4/SMAD3	2
GO:1903729	GO:1903729	regulation of plasma membrane organization	2/662	18/18614	0.132954035242633	0.595271475972696	0.560083048400939	ANXA2/AHNAK	2
GO:1903789	GO:1903789	regulation of amino acid transmembrane transport	2/662	18/18614	0.132954035242633	0.595271475972696	0.560083048400939	ARL6IP5/RGS2	2
GO:2001224	GO:2001224	positive regulation of neuron migration	2/662	18/18614	0.132954035242633	0.595271475972696	0.560083048400939	SEMA3A/PLAA	2
GO:0062012	GO:0062012	regulation of small molecule metabolic process	16/662	331/18614	0.133552395659076	0.595715703169396	0.560501015887292	PDK4/GPER1/SELENOS/ACADVL/SLC7A11/CAV1/ATP2B4/ANXA1/SLC45A3/TREX1/DGAT2/ME1/SIRT4/EGR1/P2RY6/GPD1	16
GO:0002637	GO:0002637	regulation of immunoglobulin production	5/662	76/18614	0.13357915568751	0.595715703169396	0.560501015887292	DNAJB9/IL27RA/APLF/TNFSF4/TREX1	5
GO:0007422	GO:0007422	peripheral nervous system development	5/662	76/18614	0.13357915568751	0.595715703169396	0.560501015887292	EGR3/NDRG1/SH3TC2/ERBB3/SLC5A3	5
GO:0150076	GO:0150076	neuroinflammatory response	5/662	76/18614	0.13357915568751	0.595715703169396	0.560501015887292	SYT11/LRRK2/CLU/TLR3/LRP1	5
GO:0015833	GO:0015833	peptide transport	13/662	259/18614	0.134647085393973	0.599341751631559	0.563912716864597	RAB8B/ACSL4/PCLO/CCN3/GPER1/CCDC186/SLC7A11/ABAT/ACVR1C/ANXA1/TCIRG1/SIRT4/F2RL1	13
GO:0061572	GO:0061572	actin filament bundle organization	9/662	165/18614	0.134669417457388	0.599341751631559	0.563912716864597	PLS3/LIMK1/CCN2/ARRB1/F11R/ID1/SMAD3/AIF1L/TMEFF2	9
GO:0010922	GO:0010922	positive regulation of phosphatase activity	3/662	36/18614	0.135185890568849	0.599341751631559	0.563912716864597	SMAD3/CD33/ITGA1	3
GO:0051930	GO:0051930	regulation of sensory perception of pain	3/662	36/18614	0.135185890568849	0.599341751631559	0.563912716864597	CCN3/F2R/ZFHX2	3
GO:0051931	GO:0051931	regulation of sensory perception	3/662	36/18614	0.135185890568849	0.599341751631559	0.563912716864597	CCN3/F2R/ZFHX2	3
GO:1905332	GO:1905332	positive regulation of morphogenesis of an epithelium	3/662	36/18614	0.135185890568849	0.599341751631559	0.563912716864597	ITGAX/EGF/MAGED1	3
GO:0051604	GO:0051604	protein maturation	16/662	332/18614	0.135989409823831	0.600078650618274	0.564606055362244	MME/XIAP/CASP4/CASP8/PRNP/APH1B/BAG2/BACE1/ANXA2/CYFIP2/LRRK2/PLAUR/MELTF/CORIN/ADAM19/SIRT4	16
GO:0006906	GO:0006906	vesicle fusion	7/662	120/18614	0.136001248394994	0.600078650618274	0.564606055362244	RAB8B/SYT11/RAB13/EEA1/STX12/ANXA2/ANXA1	7
GO:0032355	GO:0032355	response to estradiol	7/662	120/18614	0.136001248394994	0.600078650618274	0.564606055362244	AIFM1/CASP8/GPER1/CCN2/NCOA3/ANXA1/OXTR	7
GO:0098739	GO:0098739	import across plasma membrane	11/662	212/18614	0.136053704695774	0.600078650618274	0.564606055362244	PRNP/ARL6IP5/SLC30A1/SLC7A11/PPP3CC/ATP2B4/SLC1A3/SLC5A3/SLC6A13/SCN2A/RGS2	11
GO:0032642	GO:0032642	regulation of chemokine production	6/662	98/18614	0.136279172696139	0.600078650618274	0.564606055362244	ARG2/TLR3/TNFSF4/ALOX15B/F2RL1/EGR1	6
GO:0051952	GO:0051952	regulation of amine transport	6/662	98/18614	0.136279172696139	0.600078650618274	0.564606055362244	SYT11/ARL6IP5/ABAT/SYT6/OXTR/RGS2	6
GO:0097306	GO:0097306	cellular response to alcohol	6/662	98/18614	0.136279172696139	0.600078650618274	0.564606055362244	AIFM1/ADCY7/GNAI1/LANCL2/TNFSF4/P2RY6	6
GO:0034205	GO:0034205	amyloid-beta formation	4/662	56/18614	0.137754913814545	0.603677015812132	0.567991709519017	PRNP/APH1B/BACE1/CLU	4
GO:0045806	GO:0045806	negative regulation of endocytosis	4/662	56/18614	0.137754913814545	0.603677015812132	0.567991709519017	EPHA3/SYT11/ANXA2/CAV1	4
GO:0140962	GO:0140962	NA	4/662	56/18614	0.137754913814545	0.603677015812132	0.567991709519017	EPAS1/EXT1/ABCA3/KDR	4
GO:2000107	GO:2000107	negative regulation of leukocyte apoptotic process	4/662	56/18614	0.137754913814545	0.603677015812132	0.567991709519017	SELENOS/ARG2/BCL3/AXL	4
GO:0010977	GO:0010977	negative regulation of neuron projection development	8/662	143/18614	0.137895765033228	0.603677015812132	0.567991709519017	SEMA3A/B2M/RNF6/KIAA0319/ZNF365/DNM3/LRRK2/SEMA3B	8
GO:1902600	GO:1902600	proton transmembrane transport	8/662	143/18614	0.137895765033228	0.603677015812132	0.567991709519017	ATP6V0E1/SLC17A5/ATP6V1F/ATP6V1A/ATP6V1B2/ATP6V1C1/ATP6V0D2/TCIRG1	8
GO:0006605	GO:0006605	protein targeting	16/662	333/18614	0.138451552753336	0.60552508255344	0.569730531041464	RAB8B/AIFM1/PRNP/ZDHHC2/TRAM1/HERPUD1/ZDHHC9/TIMM8A/AP4B1/ZFAND2A/GOLGA7B/LRRK2/CLU/ABLIM3/PDZK1/SIRT4	16
GO:0030282	GO:0030282	bone mineralization	7/662	121/18614	0.140234424368604	0.607831609566986	0.571900711762547	DDR2/VDR/ECM1/SBDS/CCR1/EIF2AK3/SMAD3	7
GO:0031668	GO:0031668	cellular response to extracellular stimulus	13/662	261/18614	0.140250954966615	0.607831609566986	0.571900711762547	GLRX2/AIFM1/PDK4/CPEB4/GABARAPL1/VDR/CDKN2B/EIF2AK3/FOSL1/LRRK2/MAP3K5/AXL/NUAK1	13
GO:0006493	GO:0006493	protein O-linked glycosylation	6/662	99/18614	0.14101387215512	0.607831609566986	0.571900711762547	GXYLT2/C1GALT1C1/B3GNT2/TMTC2/GCNT3/B3GALT2	6
GO:0006721	GO:0006721	terpenoid metabolic process	6/662	99/18614	0.14101387215512	0.607831609566986	0.571900711762547	CYP2E1/RDH8/ALDH1A1/LRP1/DGAT2/CYP2C18	6
GO:0032602	GO:0032602	chemokine production	6/662	99/18614	0.14101387215512	0.607831609566986	0.571900711762547	ARG2/TLR3/TNFSF4/ALOX15B/F2RL1/EGR1	6
GO:0051588	GO:0051588	regulation of neurotransmitter transport	6/662	99/18614	0.14101387215512	0.607831609566986	0.571900711762547	SYT11/GPER1/SLC30A1/MYOF/LRRK2/CHRNB4	6
GO:2001243	GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	6/662	99/18614	0.14101387215512	0.607831609566986	0.571900711762547	SELENOS/HERPUD1/NME5/LRRK2/CLU/PLAUR	6
GO:0030072	GO:0030072	peptide hormone secretion	12/662	238/18614	0.143020269176684	0.607831609566986	0.571900711762547	RAB8B/ACSL4/PCLO/CCN3/GPER1/CCDC186/ABAT/ACVR1C/ANXA1/TCIRG1/SIRT4/F2RL1	12
GO:0002504	GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	3/662	37/18614	0.143459215622113	0.607831609566986	0.571900711762547	B2M/HLA-DPA1/HLA-DMA	3
GO:0014037	GO:0014037	Schwann cell differentiation	3/662	37/18614	0.143459215622113	0.607831609566986	0.571900711762547	NDRG1/SH3TC2/ERBB3	3
GO:0014059	GO:0014059	regulation of dopamine secretion	3/662	37/18614	0.143459215622113	0.607831609566986	0.571900711762547	SYT11/ABAT/SYT6	3
GO:0031646	GO:0031646	positive regulation of nervous system process	3/662	37/18614	0.143459215622113	0.607831609566986	0.571900711762547	ITGAX/ABAT/CHRNB4	3
GO:0034110	GO:0034110	regulation of homotypic cell-cell adhesion	3/662	37/18614	0.143459215622113	0.607831609566986	0.571900711762547	F11R/ABAT/PLAUR	3
GO:0043516	GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator	3/662	37/18614	0.143459215622113	0.607831609566986	0.571900711762547	ZNHIT1/PSMD10/ANKRD1	3
GO:0045746	GO:0045746	negative regulation of Notch signaling pathway	3/662	37/18614	0.143459215622113	0.607831609566986	0.571900711762547	MAGEA1/ARRB1/DLK1	3
GO:0045920	GO:0045920	negative regulation of exocytosis	3/662	37/18614	0.143459215622113	0.607831609566986	0.571900711762547	ATP9A/ANXA1/NCKAP1L	3
GO:0050654	GO:0050654	chondroitin sulfate proteoglycan metabolic process	3/662	37/18614	0.143459215622113	0.607831609566986	0.571900711762547	CSGALNACT2/EXT1/DSEL	3
GO:0070306	GO:0070306	lens fiber cell differentiation	3/662	37/18614	0.143459215622113	0.607831609566986	0.571900711762547	SLC7A11/BFSP1/SMAD3	3
GO:2000279	GO:2000279	negative regulation of DNA biosynthetic process	3/662	37/18614	0.143459215622113	0.607831609566986	0.571900711762547	DACH1/DNAJC2/ANKRD1	3
GO:0010676	GO:0010676	positive regulation of cellular carbohydrate metabolic process	4/662	57/18614	0.144260777399678	0.607831609566986	0.571900711762547	GPER1/SLC45A3/DGAT2/P2RY6	4
GO:0043666	GO:0043666	regulation of phosphoprotein phosphatase activity	4/662	57/18614	0.144260777399678	0.607831609566986	0.571900711762547	CD33/NCKAP1L/ITGA1/NUAK1	4
GO:0050433	GO:0050433	regulation of catecholamine secretion	4/662	57/18614	0.144260777399678	0.607831609566986	0.571900711762547	SYT11/ABAT/SYT6/OXTR	4
GO:0060997	GO:0060997	dendritic spine morphogenesis	4/662	57/18614	0.144260777399678	0.607831609566986	0.571900711762547	ZNF365/DNM3/LRRK2/ARC	4
GO:0002200	GO:0002200	somatic diversification of immune receptors	5/662	78/18614	0.144434381339365	0.607831609566986	0.571900711762547	IL27RA/APLF/NBN/BATF/TNFSF4	5
GO:0033865	GO:0033865	nucleoside bisphosphate metabolic process	7/662	122/18614	0.144530705008324	0.607831609566986	0.571900711762547	ACSL4/PDK4/DGAT2/TDO2/SULT1A1/SULT1A3/SULT1A4	7
GO:0033875	GO:0033875	ribonucleoside bisphosphate metabolic process	7/662	122/18614	0.144530705008324	0.607831609566986	0.571900711762547	ACSL4/PDK4/DGAT2/TDO2/SULT1A1/SULT1A3/SULT1A4	7
GO:0034032	GO:0034032	purine nucleoside bisphosphate metabolic process	7/662	122/18614	0.144530705008324	0.607831609566986	0.571900711762547	ACSL4/PDK4/DGAT2/TDO2/SULT1A1/SULT1A3/SULT1A4	7
GO:0072676	GO:0072676	lymphocyte migration	7/662	122/18614	0.144530705008324	0.607831609566986	0.571900711762547	ABL2/ECM1/F11R/IL27RA/EXT1/HSD3B7/GCSAML	7
GO:0090174	GO:0090174	organelle membrane fusion	7/662	122/18614	0.144530705008324	0.607831609566986	0.571900711762547	RAB8B/SYT11/RAB13/EEA1/STX12/ANXA2/ANXA1	7
GO:0006743	GO:0006743	ubiquinone metabolic process	2/662	19/18614	0.145256599821851	0.607831609566986	0.571900711762547	AIFM2/COQ10B	2
GO:0010766	GO:0010766	negative regulation of sodium ion transport	2/662	19/18614	0.145256599821851	0.607831609566986	0.571900711762547	COMMD1/HECW2	2
GO:0016553	GO:0016553	base conversion or substitution editing	2/662	19/18614	0.145256599821851	0.607831609566986	0.571900711762547	APOBEC3C/APOBEC3B	2
GO:0042772	GO:0042772	DNA damage response, signal transduction resulting in transcription	2/662	19/18614	0.145256599821851	0.607831609566986	0.571900711762547	RPS27L/ZNHIT1	2
GO:0044070	GO:0044070	regulation of anion transport	2/662	19/18614	0.145256599821851	0.607831609566986	0.571900711762547	PRNP/PDZK1	2
GO:0048490	GO:0048490	anterograde synaptic vesicle transport	2/662	19/18614	0.145256599821851	0.607831609566986	0.571900711762547	BLOC1S2/AP3B2	2
GO:0061577	GO:0061577	calcium ion transmembrane transport via high voltage-gated calcium channel	2/662	19/18614	0.145256599821851	0.607831609566986	0.571900711762547	UBR3/NOS1AP	2
GO:0071625	GO:0071625	vocalization behavior	2/662	19/18614	0.145256599821851	0.607831609566986	0.571900711762547	EXT1/SRPX2	2
GO:0090036	GO:0090036	regulation of protein kinase C signaling	2/662	19/18614	0.145256599821851	0.607831609566986	0.571900711762547	DGKG/SEZ6L2	2
GO:0097202	GO:0097202	activation of cysteine-type endopeptidase activity	2/662	19/18614	0.145256599821851	0.607831609566986	0.571900711762547	CASP8/CYFIP2	2
GO:0097494	GO:0097494	regulation of vesicle size	2/662	19/18614	0.145256599821851	0.607831609566986	0.571900711762547	BLOC1S2/RILP	2
GO:0098543	GO:0098543	detection of other organism	2/662	19/18614	0.145256599821851	0.607831609566986	0.571900711762547	TLR6/TLR1	2
GO:0099514	GO:0099514	synaptic vesicle cytoskeletal transport	2/662	19/18614	0.145256599821851	0.607831609566986	0.571900711762547	BLOC1S2/AP3B2	2
GO:0099517	GO:0099517	synaptic vesicle transport along microtubule	2/662	19/18614	0.145256599821851	0.607831609566986	0.571900711762547	BLOC1S2/AP3B2	2
GO:1901881	GO:1901881	positive regulation of protein depolymerization	2/662	19/18614	0.145256599821851	0.607831609566986	0.571900711762547	DSTN/F2RL1	2
GO:1903818	GO:1903818	positive regulation of voltage-gated potassium channel activity	2/662	19/18614	0.145256599821851	0.607831609566986	0.571900711762547	KCNK3/NOS1AP	2
GO:2000774	GO:2000774	positive regulation of cellular senescence	2/662	19/18614	0.145256599821851	0.607831609566986	0.571900711762547	B2M/ARG2	2
GO:0046486	GO:0046486	glycerolipid metabolic process	18/662	385/18614	0.14528396229553	0.607831609566986	0.571900711762547	EFR3A/DGKG/SLC44A2/SERINC5/CYP2E1/PCYT1A/PNPLA8/ABHD4/PLA2G4A/ABHD3/CAV1/AGPAT4/DGKI/GPAT3/AVIL/DGAT2/ABCA3/GPD1	18
GO:0009612	GO:0009612	response to mechanical stimulus	11/662	215/18614	0.145522125954289	0.607937844417231	0.572000666726245	DDR2/CASP8/BACE1/F11R/KIAA0319/FOSL1/SLC1A3/TLR3/TNFRSF1A/PDE2A/ANKRD1	11
GO:0042692	GO:0042692	muscle cell differentiation	19/662	410/18614	0.145752011245354	0.607937844417231	0.572000666726245	DYRK1B/MORF4L2/CCN3/SORBS2/ZNHIT1/GPER1/ADAM12/ALPK3/PLEKHO1/ID2/ACTL8/PGM5/PDCD4/LAMB1/NFATC2/ANKRD1/EHD2/RGS2/LAMA2	19
GO:0034446	GO:0034446	substrate adhesion-dependent cell spreading	6/662	100/18614	0.145823740385109	0.607937844417231	0.572000666726245	LPXN/LAMB1/PREX1/PARVA/MELTF/AXL	6
GO:0001894	GO:0001894	tissue homeostasis	13/662	263/18614	0.145980219537839	0.607937844417231	0.572000666726245	B2M/XIAP/PDK4/CCN2/F11R/EXT1/F2R/TCIRG1/ALDH1A1/ESAM/BBS12/LAMA2/GPR55	13
GO:0060249	GO:0060249	anatomical structure homeostasis	13/662	263/18614	0.145980219537839	0.607937844417231	0.572000666726245	B2M/XIAP/PDK4/CCN2/F11R/EXT1/F2R/TCIRG1/ALDH1A1/ESAM/BBS12/LAMA2/GPR55	13
GO:0008154	GO:0008154	actin polymerization or depolymerization	10/662	192/18614	0.147621898173124	0.614210119947129	0.577902167706879	COBL/WIPF1/DSTN/CYFIP2/SPTBN5/NCKAP1L/PREX1/AVIL/ESAM/F2RL1	10
GO:0002761	GO:0002761	regulation of myeloid leukocyte differentiation	7/662	123/18614	0.148889158453254	0.61891447426761	0.582328432385978	CASP8/ID2/CCR1/FBN1/IL23R/TLR3/GPR55	7
GO:0034250	GO:0034250	positive regulation of cellular amide metabolic process	9/662	169/18614	0.149119437249627	0.619303547367608	0.582694506113165	DAZ2/DAZ3/DAZ4/DAZ1/RPS27L/DNAJC3/FXR2/CLU/BCL3	9
GO:1902475	GO:1902475	L-alpha-amino acid transmembrane transport	5/662	79/18614	0.150000221615259	0.622391029431078	0.58559947709832	ARL6IP5/SLC38A6/SLC7A11/SLC1A3/RGS2	5
GO:0007040	GO:0007040	lysosome organization	6/662	101/18614	0.15070736341014	0.622894852944074	0.586073517969427	ATP6V1F/ATP6V1A/SRPX/LRRK2/TCIRG1/TREX1	6
GO:0080171	GO:0080171	lytic vacuole organization	6/662	101/18614	0.15070736341014	0.622894852944074	0.586073517969427	ATP6V1F/ATP6V1A/SRPX/LRRK2/TCIRG1/TREX1	6
GO:0006893	GO:0006893	Golgi to plasma membrane transport	4/662	58/18614	0.150884574930095	0.622894852944074	0.586073517969427	VPS35L/GOLPH3L/COMMD1/AMN	4
GO:0006956	GO:0006956	complement activation	4/662	58/18614	0.150884574930095	0.622894852944074	0.586073517969427	CD59/C1S/CLU/SERPING1	4
GO:0030042	GO:0030042	actin filament depolymerization	4/662	58/18614	0.150884574930095	0.622894852944074	0.586073517969427	DSTN/SPTBN5/AVIL/F2RL1	4
GO:0022898	GO:0022898	regulation of transmembrane transporter activity	14/662	289/18614	0.151036547911843	0.622894852944074	0.586073517969427	GEM/PRNP/KCNAB1/CRACR2A/HECW2/PPP3CC/CAV1/ARC/KCNK3/PDZK1/AHNAK/JPH4/NOS1AP/P2RY6	14
GO:0032872	GO:0032872	regulation of stress-activated MAPK cascade	10/662	193/18614	0.151083964552094	0.622894852944074	0.586073517969427	SEMA3A/XIAP/DUSP1/ARL6IP5/MDFIC/CCN2/PDCD4/MAP3K5/TLR3/F2RL1	10
GO:0014046	GO:0014046	dopamine secretion	3/662	38/18614	0.151895043669488	0.623920629876917	0.587038657900896	SYT11/ABAT/SYT6	3
GO:0033028	GO:0033028	myeloid cell apoptotic process	3/662	38/18614	0.151895043669488	0.623920629876917	0.587038657900896	SELENOS/SLC7A11/ANXA1	3
GO:0045191	GO:0045191	regulation of isotype switching	3/662	38/18614	0.151895043669488	0.623920629876917	0.587038657900896	IL27RA/APLF/TNFSF4	3
GO:0045742	GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	3/662	38/18614	0.151895043669488	0.623920629876917	0.587038657900896	EGF/GPER1/PLAUR	3
GO:0007033	GO:0007033	vacuole organization	11/662	217/18614	0.152021270223817	0.623920629876917	0.587038657900896	ATP6V1F/ATP6V1A/SRPX/GABARAPL1/STX12/EXT1/ANXA2/LRRK2/TCIRG1/TREX1/RAB43	11
GO:0032411	GO:0032411	positive regulation of transporter activity	7/662	124/18614	0.153308817083294	0.628465790591416	0.591315139424372	CRACR2A/PPP3CC/ARC/KCNK3/PDZK1/NOS1AP/P2RY6	7
GO:0002687	GO:0002687	positive regulation of leukocyte migration	8/662	147/18614	0.153749833456172	0.628465790591416	0.591315139424372	ABL2/CCR1/CXCL8/NCKAP1L/C3AR1/THBS4/PRSS56/F2RL1	8
GO:0006820	GO:0006820	anion transport	8/662	147/18614	0.153749833456172	0.628465790591416	0.591315139424372	SLC17A5/PRNP/CLIC4/SLC1A3/TG/PDZK1/GABRA2/P2RY6	8
GO:0120161	GO:0120161	regulation of cold-induced thermogenesis	8/662	147/18614	0.153749833456172	0.628465790591416	0.591315139424372	EPAS1/CAV1/LAMA4/MFAP2/ID1/TRPM8/ALDH1A1/OXTR	8
GO:0009259	GO:0009259	ribonucleotide metabolic process	21/662	464/18614	0.154834180788502	0.628465790591416	0.591315139424372	GUCY1A2/ACSL4/NDUFA1/PDK4/ADCY7/ATP6V1A/HINT1/ATP6V1B2/NDUFB3/PDE7B/NME5/LRRK2/PDE2A/TREX1/DGAT2/TDO2/SULT1A1/SULT1A3/GPD1/AK5/SULT1A4	21
GO:0007179	GO:0007179	transforming growth factor beta receptor signaling pathway	11/662	218/18614	0.155325973307079	0.628465790591416	0.591315139424372	CD109/ADAM9/ITGB8/CDKN2B/LPXN/FBN1/CAV1/ID1/SMAD3/PEG10/BCL9L	11
GO:0002292	GO:0002292	T cell differentiation involved in immune response	5/662	80/18614	0.155655095316358	0.628465790591416	0.591315139424372	IL23R/BATF/ANXA1/BCL3/TNFSF4	5
GO:0030500	GO:0030500	regulation of bone mineralization	5/662	80/18614	0.155655095316358	0.628465790591416	0.591315139424372	DDR2/VDR/ECM1/CCR1/SMAD3	5
GO:0032890	GO:0032890	regulation of organic acid transport	5/662	80/18614	0.155655095316358	0.628465790591416	0.591315139424372	ARL6IP5/ABAT/PLA2G4A/RGS2/PTGES	5
GO:0097061	GO:0097061	dendritic spine organization	5/662	80/18614	0.155655095316358	0.628465790591416	0.591315139424372	PRNP/ZNF365/DNM3/LRRK2/ARC	5
GO:0140056	GO:0140056	organelle localization by membrane tethering	5/662	80/18614	0.155655095316358	0.628465790591416	0.591315139424372	RAB8B/RAB13/STX12/RAB3C/UNC13C	5
GO:2000142	GO:2000142	regulation of DNA-templated transcription, initiation	5/662	80/18614	0.155655095316358	0.628465790591416	0.591315139424372	ZNHIT1/PSMC6/FOSL1/TAF13/MORC1	5
GO:0002763	GO:0002763	positive regulation of myeloid leukocyte differentiation	4/662	59/18614	0.15762197742237	0.628465790591416	0.591315139424372	CASP8/ID2/CCR1/IL23R	4
GO:0050432	GO:0050432	catecholamine secretion	4/662	59/18614	0.15762197742237	0.628465790591416	0.591315139424372	SYT11/ABAT/SYT6/OXTR	4
GO:0051289	GO:0051289	protein homotetramerization	4/662	59/18614	0.15762197742237	0.628465790591416	0.591315139424372	B2M/MAT1A/ME1/TDO2	4
GO:2001258	GO:2001258	negative regulation of cation channel activity	4/662	59/18614	0.15762197742237	0.628465790591416	0.591315139424372	GEM/KCNAB1/PPP3CC/CAV1	4
GO:0006071	GO:0006071	glycerol metabolic process	2/662	20/18614	0.15778172132655	0.628465790591416	0.591315139424372	PLA2G4A/DGAT2	2
GO:0006525	GO:0006525	arginine metabolic process	2/662	20/18614	0.15778172132655	0.628465790591416	0.591315139424372	ATP2B4/ARG2	2
GO:0008340	GO:0008340	determination of adult lifespan	2/662	20/18614	0.15778172132655	0.628465790591416	0.591315139424372	LRRK2/TREX1	2
GO:0010940	GO:0010940	positive regulation of necrotic cell death	2/662	20/18614	0.15778172132655	0.628465790591416	0.591315139424372	AIFM1/SLC6A13	2
GO:0039532	GO:0039532	negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway	2/662	20/18614	0.15778172132655	0.628465790591416	0.591315139424372	TSPAN6/F2RL1	2
GO:0042053	GO:0042053	regulation of dopamine metabolic process	2/662	20/18614	0.15778172132655	0.628465790591416	0.591315139424372	ABAT/PDE1B	2
GO:0042069	GO:0042069	regulation of catecholamine metabolic process	2/662	20/18614	0.15778172132655	0.628465790591416	0.591315139424372	ABAT/PDE1B	2
GO:0042454	GO:0042454	ribonucleoside catabolic process	2/662	20/18614	0.15778172132655	0.628465790591416	0.591315139424372	APOBEC3C/APOBEC3B	2
GO:0043011	GO:0043011	myeloid dendritic cell differentiation	2/662	20/18614	0.15778172132655	0.628465790591416	0.591315139424372	ITGB8/BATF	2
GO:0060749	GO:0060749	mammary gland alveolus development	2/662	20/18614	0.15778172132655	0.628465790591416	0.591315139424372	EGF/ID2	2
GO:0061377	GO:0061377	mammary gland lobule development	2/662	20/18614	0.15778172132655	0.628465790591416	0.591315139424372	EGF/ID2	2
GO:0071379	GO:0071379	cellular response to prostaglandin stimulus	2/662	20/18614	0.15778172132655	0.628465790591416	0.591315139424372	TNFSF4/P2RY6	2
GO:0097709	GO:0097709	connective tissue replacement	2/662	20/18614	0.15778172132655	0.628465790591416	0.591315139424372	F2R/TIMP1	2
GO:1900221	GO:1900221	regulation of amyloid-beta clearance	2/662	20/18614	0.15778172132655	0.628465790591416	0.591315139424372	CLU/LRP1	2
GO:1903978	GO:1903978	regulation of microglial cell activation	2/662	20/18614	0.15778172132655	0.628465790591416	0.591315139424372	SYT11/LRRK2	2
GO:1904292	GO:1904292	regulation of ERAD pathway	2/662	20/18614	0.15778172132655	0.628465790591416	0.591315139424372	HERPUD1/CAV1	2
GO:2000269	GO:2000269	regulation of fibroblast apoptotic process	2/662	20/18614	0.15778172132655	0.628465790591416	0.591315139424372	STK17B/STK17A	2
GO:0106106	GO:0106106	cold-induced thermogenesis	8/662	148/18614	0.157844641291775	0.628465790591416	0.591315139424372	EPAS1/CAV1/LAMA4/MFAP2/ID1/TRPM8/ALDH1A1/OXTR	8
GO:0031345	GO:0031345	negative regulation of cell projection organization	10/662	195/18614	0.158130104301761	0.628497809290596	0.591345265394398	SEMA3A/B2M/PRNP/RNF6/KIAA0319/ZNF365/DNM3/LRRK2/ID1/SEMA3B	10
GO:0071902	GO:0071902	positive regulation of protein serine/threonine kinase activity	10/662	195/18614	0.158130104301761	0.628497809290596	0.591345265394398	ADAM9/EGF/PSMD10/TLR6/MAPRE3/ATP2B4/LRRK2/MAP3K5/MAGED1/NEK10	10
GO:0002790	GO:0002790	peptide secretion	12/662	243/18614	0.158498761073212	0.629410943402911	0.592204421187792	RAB8B/ACSL4/PCLO/CCN3/GPER1/CCDC186/ABAT/ACVR1C/ANXA1/TCIRG1/SIRT4/F2RL1	12
